NTAName,County Name,Total Population,Male_Pop,Female_Pop,Hsp_Pop,Not_Hsp_Pop,White_Pop,Black_Pop,AmericanIndian_AlaskanNative_Pop,Asian_Pop,NativeHawaiian_Pop,Other_Pop,Two+_Pop,BoroCode,Shape_Leng,Shape_Area,Male_Pop_WA,Female_Pop_WA,Hsp_Pop_WA,Not_Hsp_Pop_WA,White_Pop_WA,Black_Pop_WA,AmericanIndian_AlaskanNative_Pop_WA,Asian_Pop_WA,NativeHawaiian_Pop_WA,Other_Pop_WA,Two+_Pop_WA
Pomonok-Electchester-Hillcrest, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,28608.0404677,36974156.5814,78663.25301204821,78667.25301204821,107275.2934797482,37081431.87487975,37160095.1278918,37238762.38090385,37346037.674383596,74427469.54926334,111587564.67715515,148826327.058059,186172364.7324426
Port Richmond, Richmond,21443.217391304348,10467.608695652174,10975.608695652174,3954.652173913044,17488.565217391304,12788.608695652174,1949.9565217391305,29.217391304347824,2221.782608695652,0.0,45.73913043478261,453.2608695652174,5.0,39708.1579609,36236920.7251,60375.0,60380.0,100088.1579609,36337008.8830609,36397383.8830609,36457763.8830609,36557852.0410218,72894860.9240827,109292244.80714361,145750008.69020453,182307860.73122635
Prospect Heights, Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,15044.3605783,10313415.1254,110544.24637681161,110547.2463768116,125591.60695511161,10439006.73235511,10549550.978731923,10660098.225108733,10785689.832063846,21224696.564418957,31774247.54315088,42434345.768259615,53220035.60032345
Prospect Lefferts Gardens-Wingate, Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,26320.6283939,24039163.2131,110544.24637681161,110547.2463768116,136867.8747707116,24176031.087870713,24286575.334247526,24397122.580624335,24533990.45539505,48710021.54326576,72996596.87751329,97393719.45813762,121927709.91353266
Prospect Park, Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,24199.0687367,27324219.1375,110544.24637681161,110547.2463768116,134746.3151135116,27458965.452613506,27569509.698990323,27680056.94536713,27814803.260480642,55273768.713094145,82843278.41208446,110523335.3574516,138338138.61793223
Queens Village, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,37292.3976734,69655494.8296,78663.25301204821,78667.25301204821,115959.6506854482,69771454.48028547,69850117.73329751,69928784.98630956,70044744.636995,139816199.11728048,209666316.85057798,279595101.83688754,349639846.4738825
Queensboro Hill, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,30839.7008945,26427737.971900005,78663.25301204821,78667.25301204821,109506.9539065482,26537244.925806552,26615908.1788186,26694575.43183065,26804082.385737196,53341327.311543755,79957235.49036236,106651810.922193,133455893.30793022
Queensbridge-Ravenswood-Dutch Kills, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,27093.7855365,27721577.755,78663.25301204821,78667.25301204821,105761.03854854821,27827338.793548547,27906002.046560593,27984669.29957264,28090430.33812119,55917769.13166974,83823771.17823033,111808440.47780296,139898870.81592414
Randall's Island, New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,24946.2385525,23466537.4851,119808.63157894737,119809.63157894736,144755.87013144736,23611293.35523145,23731101.986810397,23850911.618389342,23995667.48852079,47606960.84375224,71338062.83056264,95188974.44895197,119184641.93747276
Rego Park, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,26496.2223166,20193352.2012,78663.25301204821,78667.25301204821,105163.4753286482,20298515.676528648,20377178.929540697,20455846.182552744,20561009.65788139,40859525.33441004,61236704.263950735,81692550.44650348,102253560.10438487
Richmond Hill, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,26207.751076,30269745.8427,78663.25301204821,78667.25301204821,104875.00408804821,30374620.84678805,30453284.099800095,30531951.35281214,30636826.35690019,61011447.20368824,91464731.30348834,121996682.65630049,152633509.01320067
Ridgewood, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,33459.2834981,42551183.4528,78663.25301204821,78667.25301204821,112126.5365101482,42663309.989310145,42741973.2423222,42820640.495334245,42932767.0318444,85596077.02115454,128338050.26347673,171158690.75881097,214091457.79065537
Rikers Island, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,18897.4876268,18163734.6669,73248.22448979592,73250.22448979592,92147.71211659591,18255882.379016597,18329130.603506394,18402380.827996187,18494528.540112786,36750410.91912938,55079541.52263577,73481922.35063197,91976450.89074475
Riverdale-Spuyten Duyvil, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,37646.5885349,62983243.6267,73248.22448979592,73250.22448979592,110896.81302469592,63094140.43972469,63167388.66421449,63240638.88870429,63351535.701728985,126445676.14145367,189613064.80566815,252853703.69437245,316205239.3961015
Rockaway Beach-Arverne-Edgemere, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,67119.9688284,50502112.9048,78663.25301204821,78667.25301204821,145787.2218404482,50647900.12664044,50726563.37965249,50805230.63266454,50951017.85450498,101598917.98114543,152325481.3607979,203130711.99346244,254081729.84796745
Rockaway Community Park, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,21348.912448,8929707.70127,78663.25301204821,78667.25301204821,100016.16546004821,9029723.866730047,9108387.119742095,9187054.372754144,9287070.538214192,18316794.404944237,27425181.524686337,36612235.89744048,45899306.43565467
Rosebank-Shore Acres-Park Hill, Richmond,21443.217391304348,10467.608695652174,10975.608695652174,3954.652173913044,17488.565217391304,12788.608695652174,1949.9565217391305,29.217391304347824,2221.782608695652,0.0,45.73913043478261,453.2608695652174,5.0,35208.1936366,35251372.5718,60375.0,60380.0,95588.19363659999,35346960.7654366,35407335.7654366,35467715.7654366,35563303.95907319,70910264.72450979,106317600.4899464,141785316.25538298,177348620.21445617
Rosedale, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,55266.02918360001,47235424.4955,78663.25301204821,78667.25301204821,133933.2821956482,47369357.77769565,47448021.030707695,47526688.28371974,47660621.56591539,95029979.34361103,142478000.37431872,190004688.65803847,237665310.22395387
Sheepshead Bay-Manhattan Beach-Gerritsen Beach, Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,91280.1048494,63370522.47230001,110544.24637681161,110547.2463768116,201827.3512262116,63572349.823526226,63682894.06990303,63793441.31627984,63995268.667506054,127567618.49103229,191250512.5609353,255043953.87721515,319039222.5447212
Shirley Chisholm State Park, Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,26521.9177435,18284900.8637,110544.24637681161,110547.2463768116,137069.1641203116,18421970.027820308,18532514.27419712,18643061.520573933,18780130.68469424,37202100.71251455,55734614.986711666,74377676.5072856,93157807.19197984
Snug Harbor, Richmond,21443.217391304348,10467.608695652174,10975.608695652174,3954.652173913044,17488.565217391304,12788.608695652174,1949.9565217391305,29.217391304347824,2221.782608695652,0.0,45.73913043478261,453.2608695652174,5.0,9028.40280198,3768355.05234,60375.0,60380.0,69408.40280197999,3837763.4551419793,3898138.4551419793,3958518.4551419797,4027926.8579439595,7865690.313085938,11763828.768227918,15722347.223369898,19750274.081313856
SoHo-Little Italy-Hudson Square, New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,18577.1117366,12916760.8595,119808.63157894737,119809.63157894736,138386.74331554736,13055147.602815548,13174956.234394496,13294765.865973443,13433152.609288989,26488300.212104537,39663256.446499035,52958022.31247248,66391174.92176146
Soundview Park, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,18348.8724207,7798457.745099999,73248.22448979592,73250.22448979592,91599.09691049591,7890056.842010494,7963305.06650029,8036555.290990085,8128154.387900582,16018211.229911076,23981516.29641137,32018071.58740145,40146225.97530203
Soundview-Bruckner-Bronx River, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,26836.6197362,32208011.1061,73248.22448979592,73250.22448979592,100086.84422599591,32308097.950325996,32381346.174815793,32454596.399305586,32554683.24353158,64862781.19385758,97244127.36867337,129698723.76797895,162253407.01151052
Soundview-Clason Point, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,40474.1737105,30319584.7133,73248.22448979592,73250.22448979592,113724.39820029591,30433309.111500297,30506557.335990094,30579807.560479887,30693531.958680183,61126841.070180476,91633398.40617058,122213205.96665046,152906737.92533064
South Jamaica, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,33185.0982446,37862543.2305,78663.25301204821,78667.25301204821,111852.35125664821,37974395.581756644,38053058.83476869,38131726.08778074,38243578.43903739,76217974.02079403,114271032.85556273,152402758.94334346,190646337.38238084
South Ozone Park, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,36690.0780316,81836523.9677,78663.25301204821,78667.25301204821,115357.3310436482,81951881.29874367,82030544.55175571,82109211.80476776,82224569.13581142,164176450.43455505,246206994.98631078,328316206.79107857,410540775.92688996
South Richmond Hill, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,21161.5689959,15849139.7495,78663.25301204821,78667.25301204821,99828.82200794821,15948968.571507948,16027631.824519997,16106299.077532046,16206127.899539994,32155096.47104794,48182728.295567945,64289027.37309999,80495155.27263997
South Williamsburg, Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,18250.2802623,15208960.6551,110544.24637681161,110547.2463768116,128797.52663911159,15337758.181739114,15448302.428115927,15558849.674492737,15687647.201131847,31025405.38287096,46473707.810986884,62032557.48547963,77720204.68661147
Spring Creek Park, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,28395.9712007,11848150.5698,78663.25301204821,78667.25301204821,107063.2242127482,11955213.794012748,12033877.047024796,12112544.300036846,12219607.524249593,24174821.31826234,36208698.36528713,48321242.66532398,60540850.18957357
Spring Creek-Starrett City, Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,32929.6812677,27086261.2578,110544.24637681161,110547.2463768116,143476.9276445116,27229738.18544451,27340282.431821324,27450829.678198136,27594306.605842646,54824044.79128716,82164327.22310849,109615156.90130661,137209463.50714925
Springfield Gardens (North)-Rochdale Village, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,27779.4049517,34464287.6488,78663.25301204821,78667.25301204821,106446.65796374819,34570734.30676375,34649397.5597758,34728064.812787846,34834511.47075159,69405245.77751535,104054643.33729115,138782708.150079,173617219.6208306
Springfield Gardens (South)-Brookville, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,46029.1389596,57436523.9017,78663.25301204821,78667.25301204821,124696.3919716482,57561220.29367165,57639883.5466837,57718550.799695745,57843247.1916674,115404467.48533905,173044351.03202274,230762901.8317185,288606149.0233859
St. Albans, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,41392.537704,74276850.0334,78663.25301204821,78667.25301204821,120059.7907160482,74396909.82411605,74475573.0771281,74554240.33014014,74674300.1208562,149071209.94497225,223546783.02210033,298101023.3522405,372775323.47309667
St. George-New Brighton, Richmond,21443.217391304348,10467.608695652174,10975.608695652174,3954.652173913044,17488.565217391304,12788.608695652174,1949.9565217391305,29.217391304347824,2221.782608695652,0.0,45.73913043478261,453.2608695652174,5.0,31943.5251373,26507820.527399994,60375.0,60380.0,92323.5251373,26600144.052537292,26660519.052537292,26720899.052537292,26813222.577674594,53413366.63021188,80073885.68274917,106794784.73528646,133608007.31296106
St. John Cemetery, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,11694.1566971,8754117.38484,78663.25301204821,78667.25301204821,90361.40970914821,8844478.794549149,8923142.047561197,9001809.300573245,9092170.710282393,17936649.50483154,26859791.552392736,35861600.85296599,44953771.56324838
St. Michael's Cemetery, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,8656.46287824,4388717.1744,78663.25301204821,78667.25301204821,87323.71589028821,4476040.890290288,4554704.143302336,4633371.396314384,4720695.112204672,9196736.002494961,13751440.145797297,18384811.542111684,23105506.654316355
Stuyvesant Town-Peter Cooper Village, New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,11061.8194696,5575563.16439,119808.63157894737,119809.63157894736,130871.45104854736,5706434.615438547,5826243.247017495,5946052.878596443,6076924.32964499,11783358.945083536,17609602.19210103,23555655.070697475,29632579.400342464
Sunnyside, Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,34952.1548019,47701716.7875,78663.25301204821,78667.25301204821,113619.4078139482,47815336.195313945,47893999.448326,47972666.701338045,48086286.109152,95901622.30446595,143795621.75279194,191768288.45413,239854574.56328198
Sunnyside Yards (North), Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,16111.6112853,4500281.95583,78663.25301204821,78667.25301204821,94778.8642973482,4595060.820127348,4673724.0731393965,4752391.326151445,4847170.190448793,9442231.01057614,14115955.08371554,18868346.409866985,23715516.600315776
Sunnyside Yards (South), Queens,28912.83132530121,14155.301204819278,14757.530120481928,8075.240963855422,20837.590361445786,7098.951807228916,4884.253012048192,77.8433734939759,7380.578313253012,9.240963855421686,571.156626506024,815.566265060241,4.0,22732.9054395,8783519.3508,78663.25301204821,78667.25301204821,101400.1584515482,8884919.509251548,8963582.762263596,9042250.015275644,9143650.173727194,18028569.68297874,26992152.445242338,36034402.46051798,45178052.63424518
Sunset Park (Central), Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,24014.323598,18754283.612,110544.24637681161,110547.2463768116,134561.5699748116,18888845.181974813,18999389.428351626,19109936.674728435,19244498.24470325,38133343.42667806,57132732.85502969,76242669.52975813,95487167.77446137
Sunset Park (East)-Borough Park (West), Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,15982.479579700002,11749149.0763,110544.24637681161,110547.2463768116,126529.72595651161,11875678.802256513,11986223.048633324,12096770.295010136,12223300.020966647,24098978.82322316,36085201.87185648,48181972.166866615,60405272.187833264
Sunset Park (West), Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,79869.4679702,50378926.2235,110544.24637681161,110547.2463768116,190416.7143470116,50569342.93784701,50679887.18422382,50790434.430600636,50980851.14494765,101550194.08279465,152230081.2670185,203020515.69761914,254001366.8425668
The Battery-Governors Island-Ellis Island-Liberty Island, New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,48948.7095579,11991312.6869,119808.63157894737,119809.63157894736,168758.34113684736,12160071.028036846,12279879.659615792,12399689.29119474,12568447.632331587,24728518.66036843,37008398.31998423,49408087.611178964,61976535.24351055
The Evergreens Cemetery, Kings,39309.5652173913,18724.27536231884,20585.289855072464,7384.449275362319,31925.115942028984,14439.623188405798,11254.797101449276,48.81159420289855,4618.63768115942,16.463768115942027,258.768115942029,1288.0144927536232,3.0,10950.2090969,5585573.16906,110544.24637681161,110547.2463768116,121497.45547371161,5707070.624533711,5817614.870910523,5928162.117287335,6049659.572761046,11756730.197294757,17574345.068205282,23502507.185492616,29552166.75825366
Throgs Neck-Schuylerville, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,86661.1880036,66476945.109000005,73248.22448979592,73250.22448979592,159911.4124933959,66636856.521493405,66710104.745983206,66783354.970473,66943266.3829664,133580122.90445982,200290227.65044302,267073582.620916,334016849.0038824
Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights, Richmond,21443.217391304348,10467.608695652174,10975.608695652174,3954.652173913044,17488.565217391304,12788.608695652174,1949.9565217391305,29.217391304347824,2221.782608695652,0.0,45.73913043478261,453.2608695652174,5.0,71381.2178861,186310664.447,60375.0,60380.0,131761.2178861,186442425.6648861,186502800.6648861,186563180.6648861,186694941.88277218,373137367.54765826,559640168.2125444,746203348.8774304,932898290.7602026
Tompkinsville-Stapleton-Clifton-Fox Hills, Richmond,21443.217391304348,10467.608695652174,10975.608695652174,3954.652173913044,17488.565217391304,12788.608695652174,1949.9565217391305,29.217391304347824,2221.782608695652,0.0,45.73913043478261,453.2608695652174,5.0,31620.2545348,24241445.8731,60375.0,60380.0,92000.2545348,24333446.1276348,24393821.1276348,24454201.1276348,24546201.3821696,48879647.5098044,73273468.6374392,97727669.765074,122273871.14724362
Tottenville-Charleston, Richmond,21443.217391304348,10467.608695652174,10975.608695652174,3954.652173913044,17488.565217391304,12788.608695652174,1949.9565217391305,29.217391304347824,2221.782608695652,0.0,45.73913043478261,453.2608695652174,5.0,82939.2641193,126774044.212,60375.0,60380.0,143319.2641193,126917363.47611931,126977738.47611931,127038118.4761193,127181437.7402386,254098801.21635792,381076539.69247717,508114658.16859645,635296095.908835
Tremont, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,18324.1149353,15826653.868599998,73248.22448979592,73250.22448979592,91574.33942509591,15918228.208025094,15991476.43251489,16064726.657004684,16156300.99642978,32074529.204454873,48066005.63696976,64130732.293974444,80287033.29040422
Tribeca-Civic Center, New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,21222.4732506,13577224.5172,119808.63157894737,119809.63157894736,141032.10482954737,13718256.622029549,13838065.253608495,13957874.885187443,14098906.990016991,27817163.61204654,41655228.865655035,55613103.75084248,69712010.74085946
United Nations, New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,5307.3913722,1091250.04725,119808.63157894737,119809.63157894736,125117.02295114736,1216367.0702011473,1336175.7017800948,1455985.3333590422,1581102.3563101897,2797469.426511337,4133645.128291432,5589630.461650474,7170732.817960665
University Heights (North)-Fordham, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,27360.619793000005,18313195.0913,73248.22448979592,73250.22448979592,100610.84428279591,18413805.935582798,18487054.160072595,18560304.384562388,18660915.228845187,37074721.16442799,55561775.324500576,74122079.70906296,92782994.93790814
University Heights (South)-Morris Heights, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,21833.819081,19642543.0089,73248.22448979592,73250.22448979592,95084.04357079591,19737627.052470796,19810875.276960593,19884125.501450386,19979209.54502118,39716836.59749198,59527711.87445257,79411837.37590295,99391046.92092414
Upper East Side-Carnegie Hill, New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,23778.4105854,20065363.9643,119808.63157894737,119809.63157894736,143588.04216434737,20208952.006464347,20328760.638043296,20448570.269622244,20592158.311786592,40801110.31825094,61129870.95629424,81578441.22591649,102170599.53770308
Upper East Side-Lenox Hill-Roosevelt Island, New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,38425.3835836,21500956.4348,119808.63157894737,119809.63157894736,158235.01516254735,21659191.449962545,21779000.081541494,21898809.713120442,22057044.728282988,43716236.17824553,65495236.25978702,87394045.97290747,109451090.70119044
Upper East Side-Yorkville, New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,18075.2399921,13645033.6431,119808.63157894737,119809.63157894736,137884.87157104738,13782918.514671046,13902727.146249995,14022536.777828941,14160421.649399988,27943340.16407104,41846067.31032103,55868604.08814997,70029025.73754996
Upper West Side (Central), New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,24906.0092231,25410667.6755,119808.63157894737,119809.63157894736,144715.64080204736,25555383.316302054,25675191.947881002,25795001.579459947,25939717.220261995,51495100.53656405,77170292.48444505,102965294.06390499,128905011.28416698
Upper West Side-Lincoln Square, New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,19952.420525,15797448.7172,119808.63157894737,119809.63157894736,139762.05210394735,15937210.769303946,16057019.400882894,16176829.032461843,16316591.084565789,32253801.853869736,48310821.25475263,64487650.287214465,80804241.37178025
Upper West Side-Manhattan Valley, New York,43615.10526315789,20781.973684210527,22833.13157894737,11036.684210526317,32578.42105263158,20508.105263157893,5279.289473684211,41.97368421052632,5196.421052631579,9.842105263157896,272.44736842105266,1270.342105263158,1.0,14867.8727404,13200449.8308,119808.63157894737,119809.63157894736,134677.50431934735,13335127.335119348,13454935.966698296,13574745.598277245,13709423.102596592,27044550.43771594,40499486.40441424,54074232.00269148,67783655.10528807
Van Cortlandt Park, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,32859.7596476,50659356.9805,73248.22448979592,73250.22448979592,106109.9841373959,50765466.96463739,50838715.18912719,50911965.41361699,51018075.397754386,101783542.36239178,152622257.55151898,203534222.96513596,254552298.36289033
Wakefield-Woodlawn, Bronx,30068.44897959184,14181.734693877552,15886.714285714286,16957.122448979593,13111.326530612245,2680.673469387755,8508.102040816326,69.6734693877551,1102.3061224489795,6.36734693877551,267.6122448979592,476.59183673469386,2.0,39101.72647,39646811.8654,73248.22448979592,73250.22448979592,112351.95095979593,39759163.816359796,39832412.040849596,39905662.26533939,40018014.21629918,79777178.03265896,119609590.07350856,159515252.33884797,199533266.55514714
